,State,Year,Month,Day,Total_Cases,Total_Deaths,Total_Positives,Total_Negatives,Vaccine_Dist,Vaccine_Admin,Vaccine_Int,Vaccine_Complete,Add_Dose
5371,DC,2021,4,6,45234.0,1074.0,64011.0,1626735.0,0.0,0.0,0.0,0.0,0.0
5372,DC,2021,4,7,45328.0,1076.0,64199.0,1635369.0,0.0,0.0,0.0,0.0,0.0
5373,DC,2021,4,8,45498.0,1077.0,64427.0,1644100.0,0.0,0.0,0.0,0.0,0.0
5374,DC,2021,4,9,45634.0,1079.0,64616.0,1652502.0,0.0,0.0,0.0,0.0,0.0
5375,DC,2021,4,10,45762.0,1081.0,64809.0,1658301.0,0.0,0.0,0.0,0.0,0.0
5376,DC,2021,4,11,45830.0,1081.0,64923.0,1660547.0,0.0,0.0,0.0,0.0,0.0
5377,DC,2021,4,12,45903.0,1084.0,65040.0,1664756.0,0.0,0.0,0.0,0.0,0.0
5378,DC,2021,4,13,46016.0,1085.0,65221.0,1671222.0,0.0,0.0,0.0,0.0,0.0
5379,DC,2021,4,14,46209.0,1088.0,65378.0,1677829.0,0.0,0.0,0.0,0.0,0.0
5380,DC,2021,4,15,46315.0,1090.0,65542.0,1684707.0,0.0,0.0,0.0,0.0,0.0
5381,DC,2021,4,16,46449.0,1093.0,65696.0,1691434.0,0.0,0.0,0.0,0.0,0.0
5382,DC,2021,4,17,46579.0,1095.0,65846.0,1695890.0,0.0,0.0,0.0,0.0,0.0
5383,DC,2021,4,18,46662.0,1096.0,65971.0,1698935.0,0.0,0.0,0.0,0.0,0.0
5384,DC,2021,4,19,46740.0,1096.0,66061.0,1702796.0,0.0,0.0,0.0,0.0,0.0
5385,DC,2021,4,20,46869.0,1097.0,66186.0,1709920.0,0.0,0.0,0.0,0.0,0.0
5386,DC,2021,4,21,46941.0,1097.0,66317.0,1717547.0,0.0,0.0,0.0,0.0,0.0
5387,DC,2021,4,22,47040.0,1098.0,66443.0,1723457.0,0.0,0.0,0.0,0.0,0.0
5388,DC,2021,4,23,47141.0,1099.0,66582.0,1730920.0,0.0,0.0,0.0,0.0,0.0
5389,DC,2021,4,24,47219.0,1099.0,66699.0,1735668.0,0.0,0.0,0.0,0.0,0.0
5390,DC,2021,4,25,47323.0,1099.0,66799.0,1738399.0,0.0,0.0,0.0,0.0,0.0
5391,DC,2021,4,26,47378.0,1099.0,66862.0,1741684.0,0.0,0.0,0.0,0.0,0.0
5392,DC,2021,4,27,47471.0,1100.0,66986.0,1748827.0,0.0,0.0,0.0,0.0,0.0
5393,DC,2021,4,28,47533.0,1104.0,67118.0,1755802.0,0.0,0.0,0.0,0.0,0.0
5394,DC,2021,4,29,47614.0,1105.0,67242.0,1762618.0,0.0,0.0,0.0,0.0,0.0
5395,DC,2021,4,30,47697.0,1105.0,67334.0,1768942.0,0.0,0.0,0.0,0.0,0.0
5396,DC,2021,5,1,47800.0,1106.0,67433.0,1772885.0,0.0,0.0,0.0,0.0,0.0
5397,DC,2021,5,2,47855.0,1106.0,67507.0,1774776.0,0.0,0.0,0.0,0.0,0.0
5398,DC,2021,5,3,47903.0,1106.0,67583.0,1777667.0,0.0,0.0,0.0,0.0,0.0
5399,DC,2021,5,4,47986.0,1106.0,67654.0,1783837.0,0.0,0.0,0.0,0.0,0.0
5400,DC,2021,5,5,48041.0,1109.0,67738.0,1789681.0,0.0,0.0,0.0,0.0,0.0
5401,DC,2021,5,6,48080.0,1110.0,67807.0,1794983.0,0.0,0.0,0.0,0.0,0.0
5402,DC,2021,5,7,48136.0,1110.0,67850.0,1800590.0,0.0,0.0,0.0,0.0,0.0
5403,DC,2021,5,8,48164.0,1110.0,67889.0,1804012.0,0.0,0.0,0.0,0.0,0.0
5404,DC,2021,5,9,48180.0,1110.0,67960.0,1806601.0,0.0,0.0,0.0,0.0,0.0
5405,DC,2021,5,10,48195.0,1110.0,68006.0,1809844.0,0.0,0.0,0.0,0.0,0.0
5406,DC,2021,5,11,48282.0,1113.0,68092.0,1815706.0,0.0,0.0,0.0,0.0,0.0
5407,DC,2021,5,12,48336.0,1115.0,68168.0,1822130.0,0.0,0.0,0.0,0.0,0.0
5408,DC,2021,5,13,48404.0,1115.0,68248.0,1827359.0,0.0,0.0,0.0,0.0,0.0
5409,DC,2021,5,14,48424.0,1116.0,68305.0,1833054.0,0.0,0.0,0.0,0.0,0.0
5410,DC,2021,5,15,48530.0,1118.0,68371.0,1836518.0,0.0,0.0,0.0,0.0,0.0
5411,DC,2021,5,16,48545.0,1120.0,68405.0,1838542.0,0.0,0.0,0.0,0.0,0.0
5412,DC,2021,5,17,48590.0,1122.0,68430.0,1841672.0,0.0,0.0,0.0,0.0,0.0
5413,DC,2021,5,18,48616.0,1122.0,68475.0,1846677.0,0.0,0.0,0.0,0.0,0.0
5414,DC,2021,5,19,48634.0,1124.0,68522.0,1852878.0,0.0,0.0,0.0,0.0,0.0
5415,DC,2021,5,20,48662.0,1125.0,68573.0,1857818.0,0.0,0.0,0.0,0.0,0.0
5416,DC,2021,5,21,48689.0,1125.0,68618.0,1863344.0,0.0,0.0,0.0,0.0,0.0
5417,DC,2021,5,22,48727.0,1125.0,68664.0,1867366.0,0.0,0.0,0.0,0.0,0.0
5418,DC,2021,5,23,48748.0,1127.0,68694.0,1869040.0,0.0,0.0,0.0,0.0,0.0
5419,DC,2021,5,24,48762.0,1130.0,68725.0,1872001.0,0.0,0.0,0.0,0.0,0.0
5420,DC,2021,5,25,48803.0,1130.0,68771.0,1877327.0,0.0,0.0,0.0,0.0,0.0
5421,DC,2021,5,26,48822.0,1131.0,68824.0,1882669.0,0.0,0.0,0.0,0.0,0.0
5422,DC,2021,5,27,48844.0,1132.0,68852.0,1886698.0,0.0,0.0,0.0,0.0,0.0
5423,DC,2021,5,28,48898.0,1132.0,68885.0,1890794.0,0.0,0.0,0.0,0.0,0.0
5424,DC,2021,5,29,48898.0,1132.0,68925.0,1894109.0,0.0,0.0,0.0,0.0,0.0
5425,DC,2021,5,30,48898.0,1132.0,68955.0,1895815.0,0.0,0.0,0.0,0.0,0.0
5426,DC,2021,5,31,48898.0,1132.0,68979.0,1897122.0,0.0,0.0,0.0,0.0,0.0
5427,DC,2021,6,1,49000.0,1134.0,68994.0,1899935.0,0.0,0.0,0.0,0.0,0.0
5428,DC,2021,6,2,49011.0,1135.0,69039.0,1905713.0,0.0,0.0,0.0,0.0,0.0
5429,DC,2021,6,3,49041.0,1136.0,69067.0,1910232.0,0.0,0.0,0.0,0.0,0.0
5430,DC,2021,6,4,49068.0,1136.0,69092.0,1914944.0,0.0,0.0,0.0,0.0,0.0
5431,DC,2021,6,5,49068.0,1136.0,69113.0,1918129.0,0.0,0.0,0.0,0.0,0.0
5432,DC,2021,6,6,49068.0,1136.0,69125.0,1919980.0,0.0,0.0,0.0,0.0,0.0
5433,DC,2021,6,7,49110.0,1136.0,69136.0,1922846.0,0.0,0.0,0.0,0.0,0.0
5434,DC,2021,6,8,49119.0,1137.0,69163.0,1927452.0,0.0,0.0,0.0,0.0,0.0
5435,DC,2021,6,9,49127.0,1137.0,69189.0,1931771.0,0.0,0.0,0.0,0.0,0.0
5436,DC,2021,6,10,49151.0,1137.0,69216.0,1935819.0,0.0,0.0,0.0,0.0,0.0
5437,DC,2021,6,11,49158.0,1137.0,69236.0,1939661.0,0.0,0.0,0.0,0.0,0.0
5438,DC,2021,6,12,49158.0,1137.0,69252.0,1942414.0,0.0,0.0,0.0,0.0,0.0
5439,DC,2021,6,13,49158.0,1137.0,69267.0,1944049.0,0.0,0.0,0.0,0.0,0.0
5440,DC,2021,6,14,49179.0,1138.0,69290.0,1947195.0,0.0,0.0,0.0,0.0,0.0
5441,DC,2021,6,15,49213.0,1138.0,69306.0,1952104.0,0.0,0.0,0.0,0.0,0.0
5442,DC,2021,6,16,49223.0,1139.0,69318.0,1956218.0,0.0,0.0,0.0,0.0,0.0
5443,DC,2021,6,17,49232.0,1140.0,69333.0,1960319.0,0.0,0.0,0.0,0.0,0.0
5444,DC,2021,6,18,49243.0,1141.0,69346.0,1964043.0,0.0,0.0,0.0,0.0,0.0
5445,DC,2021,6,19,49243.0,1141.0,69358.0,1966223.0,0.0,0.0,0.0,0.0,0.0
5446,DC,2021,6,20,49243.0,1141.0,69368.0,1968036.0,0.0,0.0,0.0,0.0,0.0
5447,DC,2021,6,21,49248.0,1141.0,69379.0,1970784.0,0.0,0.0,0.0,0.0,0.0
5448,DC,2021,6,22,49275.0,1141.0,69397.0,1975357.0,0.0,0.0,0.0,0.0,0.0
5449,DC,2021,6,23,49284.0,1141.0,69412.0,1978845.0,0.0,0.0,0.0,0.0,0.0
5450,DC,2021,6,24,49297.0,1141.0,69434.0,1982888.0,0.0,0.0,0.0,0.0,0.0
5451,DC,2021,6,25,49305.0,1141.0,69455.0,1986144.0,0.0,0.0,0.0,0.0,0.0
5452,DC,2021,6,26,49305.0,1141.0,69472.0,1988410.0,0.0,0.0,0.0,0.0,0.0
5453,DC,2021,6,27,49305.0,1141.0,69487.0,1989842.0,0.0,0.0,0.0,0.0,0.0
5454,DC,2021,6,28,49315.0,1141.0,69508.0,1992604.0,0.0,0.0,0.0,0.0,0.0
5455,DC,2021,6,29,49347.0,1141.0,69520.0,1996241.0,0.0,0.0,0.0,0.0,0.0
5456,DC,2021,6,30,49335.0,1141.0,69539.0,1999375.0,0.0,0.0,0.0,0.0,0.0
5457,DC,2021,7,1,49362.0,1141.0,69552.0,2002670.0,0.0,0.0,0.0,0.0,0.0
5458,DC,2021,7,2,49378.0,1141.0,69580.0,2005726.0,0.0,0.0,0.0,0.0,0.0
5459,DC,2021,7,3,49378.0,1141.0,69599.0,2007934.0,0.0,0.0,0.0,0.0,0.0
5460,DC,2021,7,4,49378.0,1141.0,69613.0,2009165.0,0.0,0.0,0.0,0.0,0.0
5461,DC,2021,7,5,49378.0,1141.0,69622.0,2010045.0,0.0,0.0,0.0,0.0,0.0
5462,DC,2021,7,6,49417.0,1141.0,69627.0,2012481.0,0.0,0.0,0.0,0.0,0.0
5463,DC,2021,7,7,49423.0,1141.0,69670.0,2016497.0,0.0,0.0,0.0,0.0,0.0
5464,DC,2021,7,8,49434.0,1143.0,69692.0,2019498.0,0.0,0.0,0.0,0.0,0.0
5465,DC,2021,7,9,49455.0,1143.0,69739.0,2022838.0,0.0,0.0,0.0,0.0,0.0
5466,DC,2021,7,10,49455.0,1143.0,69773.0,2024920.0,0.0,0.0,0.0,0.0,0.0
5467,DC,2021,7,11,49455.0,1143.0,69807.0,2026523.0,0.0,0.0,0.0,0.0,0.0
5468,DC,2021,7,12,49526.0,1144.0,69843.0,2029065.0,0.0,0.0,0.0,0.0,0.0
5469,DC,2021,7,13,49536.0,1144.0,69908.0,2032719.0,0.0,0.0,0.0,0.0,0.0
5470,DC,2021,7,14,49574.0,1145.0,69969.0,2036501.0,0.0,0.0,0.0,0.0,0.0
5471,DC,2021,7,15,49615.0,1145.0,70036.0,2039971.0,0.0,0.0,0.0,0.0,0.0
5472,DC,2021,7,16,49652.0,1146.0,70143.0,2043418.0,0.0,0.0,0.0,0.0,0.0
5473,DC,2021,7,17,49652.0,1146.0,70198.0,2045778.0,0.0,0.0,0.0,0.0,0.0
5474,DC,2021,7,18,49652.0,1146.0,70249.0,2047316.0,0.0,0.0,0.0,0.0,0.0
5475,DC,2021,7,19,49793.0,1146.0,70291.0,2049758.0,0.0,0.0,0.0,0.0,0.0
5476,DC,2021,7,20,49827.0,1146.0,70404.0,2054183.0,0.0,0.0,0.0,0.0,0.0
5477,DC,2021,7,21,49858.0,1146.0,70485.0,2058036.0,0.0,0.0,0.0,0.0,0.0
5478,DC,2021,7,22,49930.0,1146.0,70584.0,2062337.0,0.0,0.0,0.0,0.0,0.0
5479,DC,2021,7,23,49973.0,1146.0,70687.0,2066174.0,0.0,0.0,0.0,0.0,0.0
5480,DC,2021,7,24,49973.0,1146.0,70774.0,2068666.0,0.0,0.0,0.0,0.0,0.0
5481,DC,2021,7,25,49973.0,1146.0,70870.0,2070797.0,0.0,0.0,0.0,0.0,0.0
5482,DC,2021,7,26,50160.0,1146.0,70927.0,2073773.0,0.0,0.0,0.0,0.0,0.0
5483,DC,2021,7,27,50160.0,1146.0,71028.0,2078101.0,0.0,0.0,0.0,0.0,0.0
5484,DC,2021,7,28,50268.0,1146.0,71148.0,2082987.0,0.0,0.0,0.0,0.0,0.0
5485,DC,2021,7,29,50329.0,1146.0,71294.0,2088317.0,0.0,0.0,0.0,0.0,0.0
5486,DC,2021,7,30,50398.0,1149.0,71447.0,2093187.0,0.0,0.0,0.0,0.0,0.0
5487,DC,2021,7,31,50398.0,1149.0,71586.0,2096751.0,0.0,0.0,0.0,0.0,0.0
5488,DC,2021,8,1,50398.0,1149.0,71709.0,2099025.0,0.0,0.0,0.0,0.0,0.0
5489,DC,2021,8,2,50716.0,1149.0,71816.0,2102813.0,0.0,0.0,0.0,0.0,0.0
5490,DC,2021,8,3,50800.0,1149.0,71996.0,2107461.0,0.0,0.0,0.0,0.0,0.0
5491,DC,2021,8,4,50858.0,1149.0,72161.0,2112112.0,0.0,0.0,0.0,0.0,0.0
5492,DC,2021,8,5,50975.0,1149.0,72342.0,2116310.0,0.0,0.0,0.0,0.0,0.0
5493,DC,2021,8,6,51103.0,1149.0,72631.0,2122634.0,0.0,0.0,0.0,0.0,0.0
5494,DC,2021,8,7,51103.0,1149.0,72806.0,2125918.0,0.0,0.0,0.0,0.0,0.0
5495,DC,2021,8,8,51103.0,1149.0,72963.0,2128731.0,0.0,0.0,0.0,0.0,0.0
5496,DC,2021,8,9,51589.0,1149.0,73184.0,2133280.0,0.0,0.0,0.0,0.0,0.0
5497,DC,2021,8,10,51726.0,1149.0,73387.0,2137860.0,0.0,0.0,0.0,0.0,0.0
5498,DC,2021,8,11,51853.0,1149.0,73633.0,2143462.0,0.0,0.0,0.0,0.0,0.0
5499,DC,2021,8,12,52005.0,1150.0,73946.0,2149765.0,0.0,0.0,0.0,0.0,0.0
5500,DC,2021,8,13,52201.0,1150.0,74240.0,2155959.0,0.0,0.0,0.0,0.0,0.0
5501,DC,2021,8,14,52201.0,1150.0,74515.0,2160322.0,0.0,0.0,0.0,0.0,0.0
5502,DC,2021,8,15,52201.0,1150.0,74744.0,2163516.0,0.0,0.0,0.0,0.0,0.0
5503,DC,2021,8,16,52777.0,1150.0,74938.0,2168238.0,0.0,0.0,0.0,0.0,0.0
5504,DC,2021,8,17,52843.0,1151.0,75132.0,2174207.0,0.0,0.0,0.0,0.0,0.0
5505,DC,2021,8,18,52843.0,1151.0,75430.0,2181856.0,0.0,0.0,0.0,0.0,0.0
5506,DC,2021,8,19,53162.0,1155.0,75673.0,2190243.0,0.0,0.0,0.0,0.0,0.0
5507,DC,2021,8,20,53342.0,1155.0,75947.0,2197394.0,0.0,0.0,0.0,0.0,0.0
5508,DC,2021,8,21,53342.0,1155.0,76219.0,2203780.0,0.0,0.0,0.0,0.0,0.0
5509,DC,2021,8,22,53342.0,1155.0,76434.0,2210020.0,0.0,0.0,0.0,0.0,0.0
5510,DC,2021,8,23,53898.0,1155.0,76641.0,2215833.0,0.0,0.0,0.0,0.0,0.0
5511,DC,2021,8,24,54031.0,1155.0,76907.0,2224430.0,0.0,0.0,0.0,0.0,0.0
5512,DC,2021,8,25,54156.0,1155.0,77256.0,2234297.0,0.0,0.0,0.0,0.0,0.0
5513,DC,2021,8,26,54366.0,1158.0,77574.0,2245216.0,0.0,0.0,0.0,0.0,0.0
5514,DC,2021,8,27,54556.0,1159.0,77925.0,2254808.0,0.0,0.0,0.0,0.0,0.0
5515,DC,2021,8,28,54556.0,1159.0,78199.0,2262092.0,0.0,0.0,0.0,0.0,0.0
5516,DC,2021,8,29,54556.0,1159.0,78476.0,2266430.0,0.0,0.0,0.0,0.0,0.0
5517,DC,2021,8,30,55253.0,1159.0,78681.0,2272122.0,0.0,0.0,0.0,0.0,0.0
5518,DC,2021,8,31,55431.0,1160.0,78923.0,2283577.0,0.0,0.0,0.0,0.0,0.0
5519,DC,2021,9,1,55570.0,1161.0,79315.0,2294865.0,0.0,0.0,0.0,0.0,0.0
5520,DC,2021,9,2,55718.0,1161.0,79607.0,2306385.0,0.0,0.0,0.0,0.0,0.0
5521,DC,2021,9,3,55918.0,1162.0,79826.0,2316399.0,0.0,0.0,0.0,0.0,0.0
5522,DC,2021,9,4,55918.0,1162.0,80138.0,2323976.0,0.0,0.0,0.0,0.0,0.0
5523,DC,2021,9,5,55918.0,1162.0,80383.0,2330625.0,0.0,0.0,0.0,0.0,0.0
5524,DC,2021,9,6,55918.0,1162.0,80522.0,2334191.0,0.0,0.0,0.0,0.0,0.0
5525,DC,2021,9,7,56569.0,1163.0,80711.0,2340837.0,0.0,0.0,0.0,0.0,0.0
5526,DC,2021,9,8,56694.0,1163.0,81081.0,2357471.0,0.0,0.0,0.0,0.0,0.0
5527,DC,2021,9,9,56859.0,1164.0,81499.0,2370977.0,0.0,0.0,0.0,0.0,0.0
5528,DC,2021,9,10,56966.0,1165.0,81846.0,2385788.0,0.0,0.0,0.0,0.0,0.0
5529,DC,2021,9,11,56966.0,1165.0,82168.0,2393693.0,0.0,0.0,0.0,0.0,0.0
5530,DC,2021,9,12,56966.0,1165.0,82483.0,2401564.0,0.0,0.0,0.0,0.0,0.0
5531,DC,2021,9,13,57771.0,1165.0,82819.0,2410670.0,0.0,0.0,0.0,0.0,0.0
5532,DC,2021,9,14,58146.0,1167.0,83151.0,2423906.0,0.0,0.0,0.0,0.0,0.0
5533,DC,2021,9,15,58440.0,1167.0,83545.0,2436703.0,0.0,0.0,0.0,0.0,0.0
5534,DC,2021,9,16,58649.0,1167.0,83887.0,2451773.0,0.0,0.0,0.0,0.0,0.0
5535,DC,2021,9,17,58851.0,1167.0,84249.0,2467677.0,0.0,0.0,0.0,0.0,0.0
5536,DC,2021,9,18,58851.0,1167.0,84510.0,2474924.0,0.0,0.0,0.0,0.0,0.0
5537,DC,2021,9,19,58851.0,1167.0,84803.0,2481324.0,0.0,0.0,0.0,0.0,0.0
5538,DC,2021,9,20,59563.0,1167.0,85020.0,2488908.0,0.0,0.0,0.0,0.0,0.0
5539,DC,2021,9,21,59712.0,1171.0,85315.0,2501723.0,0.0,0.0,0.0,0.0,0.0
5540,DC,2021,9,22,59849.0,1171.0,85664.0,2516450.0,0.0,0.0,0.0,0.0,0.0
5541,DC,2021,9,23,60018.0,1172.0,86027.0,2531328.0,0.0,0.0,0.0,0.0,0.0
5542,DC,2021,9,24,60205.0,1172.0,86461.0,2548992.0,0.0,0.0,0.0,0.0,0.0
5543,DC,2021,9,25,60205.0,1172.0,86737.0,2558101.0,0.0,0.0,0.0,0.0,0.0
5544,DC,2021,9,26,60205.0,1172.0,86960.0,2563160.0,0.0,0.0,0.0,0.0,0.0
5545,DC,2021,9,27,60772.0,1174.0,87084.0,2569689.0,0.0,0.0,0.0,0.0,0.0
5546,DC,2021,9,28,60898.0,1174.0,87322.0,2583376.0,0.0,0.0,0.0,0.0,0.0
5547,DC,2021,9,29,60996.0,1174.0,87629.0,2598367.0,0.0,0.0,0.0,0.0,0.0
5548,DC,2021,9,30,61153.0,1174.0,87914.0,2612954.0,0.0,0.0,0.0,0.0,0.0
5549,DC,2021,10,1,61331.0,1176.0,88181.0,2628911.0,0.0,0.0,0.0,0.0,0.0
5550,DC,2021,10,2,61331.0,1176.0,88440.0,2638446.0,0.0,0.0,0.0,0.0,0.0
5551,DC,2021,10,3,61331.0,1176.0,88599.0,2643061.0,0.0,0.0,0.0,0.0,0.0
5552,DC,2021,10,4,61791.0,1178.0,88784.0,2650419.0,0.0,0.0,0.0,0.0,0.0
5553,DC,2021,10,5,61863.0,1179.0,89019.0,2665046.0,0.0,0.0,0.0,0.0,0.0
5554,DC,2021,10,6,61978.0,1180.0,89264.0,2680138.0,0.0,0.0,0.0,0.0,0.0
5555,DC,2021,10,7,62098.0,1181.0,89541.0,2698222.0,0.0,0.0,0.0,0.0,0.0
5556,DC,2021,10,8,62266.0,1182.0,89779.0,2713628.0,0.0,0.0,0.0,0.0,0.0
5557,DC,2021,10,9,62266.0,1182.0,89953.0,2722689.0,0.0,0.0,0.0,0.0,0.0
5558,DC,2021,10,10,62266.0,1182.0,90090.0,2727281.0,0.0,0.0,0.0,0.0,0.0
5559,DC,2021,10,11,62266.0,1182.0,90195.0,2732181.0,0.0,0.0,0.0,0.0,0.0
5560,DC,2021,10,12,62702.0,1182.0,90352.0,2741034.0,0.0,0.0,0.0,0.0,0.0
5561,DC,2021,10,13,62750.0,1183.0,90550.0,2757171.0,0.0,0.0,0.0,0.0,0.0
5562,DC,2021,10,14,62852.0,1183.0,90746.0,2774059.0,0.0,0.0,0.0,0.0,0.0
5563,DC,2021,10,15,62976.0,1183.0,90914.0,2790155.0,0.0,0.0,0.0,0.0,0.0
5564,DC,2021,10,16,62976.0,1183.0,91064.0,2799001.0,0.0,0.0,0.0,0.0,0.0
5565,DC,2021,10,17,62976.0,1183.0,91164.0,2802487.0,0.0,0.0,0.0,0.0,0.0
5566,DC,2021,10,18,63305.0,1184.0,91232.0,2809469.0,0.0,0.0,0.0,0.0,0.0
5567,DC,2021,10,19,63345.0,1185.0,91385.0,2822365.0,0.0,0.0,0.0,0.0,0.0
5568,DC,2021,10,20,63400.0,1185.0,91529.0,2837451.0,0.0,0.0,0.0,0.0,0.0
5569,DC,2021,10,21,63474.0,1186.0,91701.0,2853208.0,0.0,0.0,0.0,0.0,0.0
5570,DC,2021,10,22,63588.0,1186.0,91826.0,2869242.0,0.0,0.0,0.0,0.0,0.0
5571,DC,2021,10,23,63588.0,1186.0,91938.0,2876729.0,0.0,0.0,0.0,0.0,0.0
5572,DC,2021,10,24,63588.0,1186.0,92006.0,2879872.0,0.0,0.0,0.0,0.0,0.0
5573,DC,2021,10,25,63879.0,1186.0,92089.0,2885969.0,0.0,0.0,0.0,0.0,0.0
5574,DC,2021,10,26,63919.0,1187.0,92272.0,2900806.0,0.0,0.0,0.0,0.0,0.0
5575,DC,2021,10,27,63990.0,1187.0,92439.0,2914415.0,0.0,0.0,0.0,0.0,0.0
5576,DC,2021,10,28,64108.0,1188.0,92610.0,2929813.0,0.0,0.0,0.0,0.0,0.0
5577,DC,2021,10,29,64240.0,1190.0,92734.0,2945740.0,0.0,0.0,0.0,0.0,0.0
5578,DC,2021,10,30,64240.0,1190.0,92821.0,2953904.0,0.0,0.0,0.0,0.0,0.0
5579,DC,2021,10,31,64240.0,1190.0,92903.0,2957049.0,0.0,0.0,0.0,0.0,0.0
5580,DC,2021,11,1,64470.0,1191.0,92988.0,2963145.0,0.0,0.0,0.0,0.0,0.0
5581,DC,2021,11,2,64541.0,1193.0,93143.0,2978607.0,0.0,0.0,0.0,0.0,0.0
5582,DC,2021,11,3,64602.0,1193.0,93275.0,2991522.0,0.0,0.0,0.0,0.0,0.0
5583,DC,2021,11,4,64708.0,1193.0,93418.0,3007808.0,0.0,0.0,0.0,0.0,0.0
5584,DC,2021,11,5,64799.0,1193.0,93524.0,3020703.0,0.0,0.0,0.0,0.0,0.0
5585,DC,2021,11,6,64799.0,1193.0,93665.0,3028955.0,0.0,0.0,0.0,0.0,0.0
5586,DC,2021,11,7,64799.0,1193.0,93746.0,3032082.0,0.0,0.0,0.0,0.0,0.0
5587,DC,2021,11,8,65050.0,1193.0,93839.0,3038041.0,0.0,0.0,0.0,0.0,0.0
5588,DC,2021,11,9,65094.0,1193.0,93991.0,3054955.0,0.0,0.0,0.0,0.0,0.0
5589,DC,2021,11,10,65159.0,1193.0,94150.0,3070437.0,0.0,0.0,0.0,0.0,0.0
5590,DC,2021,11,11,65159.0,1193.0,94312.0,3086376.0,0.0,0.0,0.0,0.0,0.0
5591,DC,2021,11,12,65371.0,1194.0,94405.0,3094805.0,0.0,0.0,0.0,0.0,0.0
5592,DC,2021,11,13,65371.0,1194.0,94558.0,3102414.0,0.0,0.0,0.0,0.0,0.0
5593,DC,2021,11,14,65371.0,1194.0,94677.0,3105699.0,0.0,0.0,0.0,0.0,0.0
5594,DC,2021,11,15,65623.0,1194.0,94817.0,3112238.0,0.0,0.0,0.0,0.0,0.0
5595,DC,2021,11,16,65707.0,1195.0,95011.0,3126847.0,0.0,0.0,0.0,0.0,0.0
5596,DC,2021,11,17,65793.0,1195.0,95186.0,3143559.0,0.0,0.0,0.0,0.0,0.0
5597,DC,2021,11,18,65889.0,1196.0,95384.0,3159478.0,0.0,0.0,0.0,0.0,0.0
5598,DC,2021,11,19,66028.0,1196.0,95537.0,3173529.0,0.0,0.0,0.0,0.0,0.0
5599,DC,2021,11,20,66028.0,1196.0,95690.0,3181766.0,0.0,0.0,0.0,0.0,0.0
5600,DC,2021,11,21,66028.0,1196.0,95801.0,3185398.0,0.0,0.0,0.0,0.0,0.0
5601,DC,2021,11,22,66347.0,1196.0,95903.0,3193068.0,0.0,0.0,0.0,0.0,0.0
5602,DC,2021,11,23,66433.0,1196.0,96079.0,3206440.0,0.0,0.0,0.0,0.0,0.0
5603,DC,2021,11,24,66510.0,1196.0,96259.0,3217867.0,0.0,0.0,0.0,0.0,0.0
5604,DC,2021,11,25,66510.0,1196.0,96361.0,3221942.0,0.0,0.0,0.0,0.0,0.0
5605,DC,2021,11,26,66510.0,1196.0,96424.0,3223759.0,0.0,0.0,0.0,0.0,0.0
5606,DC,2021,11,27,66510.0,1196.0,96480.0,3226190.0,0.0,0.0,0.0,0.0,0.0
5607,DC,2021,11,28,66510.0,1196.0,96582.0,3228858.0,0.0,0.0,0.0,0.0,0.0
5608,DC,2021,11,29,66857.0,1196.0,96730.0,3235854.0,0.0,0.0,0.0,0.0,0.0
5609,DC,2021,11,30,66912.0,1196.0,96906.0,3250532.0,0.0,0.0,0.0,0.0,0.0
5610,DC,2021,12,1,67047.0,1196.0,97203.0,3269471.0,0.0,0.0,0.0,0.0,0.0
5611,DC,2021,12,2,67173.0,1197.0,97583.0,3289855.0,0.0,0.0,0.0,0.0,0.0
5612,DC,2021,12,3,67430.0,1197.0,97863.0,3306422.0,0.0,0.0,0.0,0.0,0.0
5613,DC,2021,12,4,67430.0,1197.0,98117.0,3315905.0,0.0,0.0,0.0,0.0,0.0
5614,DC,2021,12,5,67430.0,1197.0,98346.0,3320974.0,0.0,0.0,0.0,0.0,0.0
5615,DC,2021,12,6,67996.0,1197.0,98545.0,3328667.0,0.0,0.0,0.0,0.0,0.0
5616,DC,2021,12,7,68134.0,1197.0,98801.0,3343985.0,0.0,0.0,0.0,0.0,0.0
5617,DC,2021,12,8,68262.0,1197.0,99175.0,3360635.0,0.0,0.0,0.0,0.0,0.0
5618,DC,2021,12,9,68460.0,1197.0,99557.0,3374093.0,0.0,0.0,0.0,0.0,0.0
5619,DC,2021,12,10,68702.0,1199.0,99925.0,3387475.0,0.0,0.0,0.0,0.0,0.0
5620,DC,2021,12,11,68702.0,1199.0,100349.0,3396491.0,0.0,0.0,0.0,0.0,0.0
5621,DC,2021,12,12,68702.0,1199.0,100584.0,3400352.0,0.0,0.0,0.0,0.0,0.0
5622,DC,2021,12,13,68702.0,1199.0,100928.0,3406655.0,0.0,0.0,0.0,0.0,0.0
5623,DC,2021,12,14,69540.0,1203.0,101683.0,3422308.0,0.0,0.0,0.0,0.0,0.0
5624,DC,2021,12,15,69867.0,1203.0,102962.0,3440011.0,0.0,0.0,0.0,0.0,0.0
5625,DC,2021,12,16,70375.0,1204.0,104579.0,3459297.0,0.0,0.0,0.0,0.0,0.0
5626,DC,2021,12,17,71219.0,1206.0,106380.0,3478452.0,0.0,0.0,0.0,0.0,0.0
5627,DC,2021,12,18,71219.0,1206.0,108481.0,3493899.0,0.0,0.0,0.0,0.0,0.0
